"market","YearQuarter","internal_industry","internal_class","CityType","Pandemic","Go_Stay","leasedSF","avg_occupancy_proportion"
"Manhattan",2021 Q4,"Tech","A",1,"Post","Go",44225,0.297692308
"Manhattan",2021 Q4,"Finance","A",1,"Post","Go",13207,0.297692308
"Manhattan",2021 Q4,"Finance","A",1,"Post","Go",27800,0.297692308
"Manhattan",2021 Q4,"Finance","A",1,"Post","Go",27800,0.297692308
"Manhattan",2021 Q4,"Tech","A",1,"Post","Go",11594,0.297692308
"Manhattan",2021 Q4,"Finance","A",1,"Post","Go",43377,0.297692308
"Manhattan",2021 Q4,"Finance","A",1,"Post","Stay",28336,0.297692308
"Manhattan",2021 Q4,"Tech","A",1,"Post","Stay",339833,0.297692308
"Manhattan",2021 Q4,"Tech","A",1,"Post","Go",41114,0.297692308
"Manhattan",2021 Q4,"Finance","A",1,"Post","Go",10705,0.297692308
"Manhattan",2021 Q4,"Finance","A",1,"Post","Stay",13284,0.297692308
"Manhattan",2021 Q4,"Legal","A",1,"Post","Go",14668,0.297692308
"Manhattan",2021 Q4,"Finance","A",1,"Post","Go",12866,0.297692308
"Manhattan",2021 Q4,"Finance","O",1,"Post","Go",96234,0.297692308
"Manhattan",2021 Q4,"Finance","A",1,"Post","Go",33560,0.297692308
"Manhattan",2021 Q4,"Tech","A",1,"Post","Go",237333,0.297692308
"Manhattan",2021 Q4,"Finance","A",1,"Post","Go",16563,0.297692308
"Manhattan",2021 Q4,"Tech","A",1,"Post","Go",15422,0.297692308
"Manhattan",2021 Q4,"Tech","A",1,"Post","Stay",28998,0.297692308
"Manhattan",2021 Q4,"Legal","A",1,"Post","Go",27231,0.297692308
"Manhattan",2021 Q4,"Tech","A",1,"Post","Stay",191207,0.297692308
"Manhattan",2021 Q4,"Finance","A",1,"Post","Go",23645,0.297692308
"Manhattan",2021 Q4,"Tech","A",1,"Post","Stay",10435,0.297692308
"Manhattan",2021 Q4,"Finance","A",1,"Post","Go",15436,0.297692308
"Manhattan",2021 Q4,"Finance","A",1,"Post","Go",16515,0.297692308
"Manhattan",2021 Q4,"Finance","A",1,"Post","Go",29812,0.297692308
"Manhattan",2021 Q4,"Finance","A",1,"Post","Stay",11500,0.297692308
"Manhattan",2022 Q1,"Tech","A",1,"Post","Go",26395,0.282307692
"Manhattan",2022 Q1,"Finance","A",1,"Post","Stay",81693,0.282307692
"Manhattan",2022 Q1,"Tech","O",1,"Post","Go",13387,0.282307692
"Manhattan",2022 Q1,"Finance","A",1,"Post","Stay",42000,0.282307692
"Manhattan",2022 Q1,"Finance","O",1,"Post","Go",11150,0.282307692
"Manhattan",2022 Q1,"Tech","O",1,"Post","Stay",77608,0.282307692
"Manhattan",2022 Q1,"Finance","A",1,"Post","Go",236026,0.282307692
"Manhattan",2022 Q1,"Tech","O",1,"Post","Go",11060,0.282307692
"Manhattan",2022 Q1,"Tech","O",1,"Post","Go",16624,0.282307692
"Manhattan",2022 Q1,"Finance","A",1,"Post","Stay",51000,0.282307692
"Manhattan",2022 Q1,"Finance","O",1,"Post","Go",15156,0.282307692
"Manhattan",2022 Q1,"Finance","A",1,"Post","Stay",73992,0.282307692
"Manhattan",2022 Q1,"Tech","A",1,"Post","Go",14311,0.282307692
"Manhattan",2022 Q1,"Finance","O",1,"Post","Stay",280182,0.282307692
"Manhattan",2022 Q1,"Finance","A",1,"Post","Go",14765,0.282307692
"Manhattan",2022 Q1,"Tech","O",1,"Post","Go",16500,0.282307692
"Manhattan",2022 Q1,"Finance","A",1,"Post","Go",15517,0.282307692
"Manhattan",2022 Q1,"Finance","A",1,"Post","Stay",40000,0.282307692
"Manhattan",2022 Q1,"Finance","A",1,"Post","Go",17246,0.282307692
"Manhattan",2022 Q1,"Finance","A",1,"Post","Stay",17246,0.282307692
"Manhattan",2022 Q1,"Finance","A",1,"Post","Go",25488,0.282307692
"Manhattan",2022 Q1,"Tech","O",1,"Post","Go",12083,0.282307692
"Manhattan",2022 Q1,"Legal","A",1,"Post","Go",13104,0.282307692
"Manhattan",2022 Q1,"Finance","O",1,"Post","Stay",15876,0.282307692
"Manhattan",2022 Q1,"Finance","A",1,"Post","Stay",221976,0.282307692
"Manhattan",2022 Q1,"Finance","A",1,"Post","Go",16835,0.282307692
"Manhattan",2022 Q1,"Finance","A",1,"Post","Stay",16065,0.282307692
"Manhattan",2022 Q1,"Finance","A",1,"Post","Go",22853,0.282307692
"Manhattan",2022 Q1,"Tech","A",1,"Post","Stay",75538,0.282307692
"Manhattan",2022 Q1,"Tech","A",1,"Post","Stay",30712,0.282307692
"Manhattan",2022 Q1,"Legal","A",1,"Post","Go",28307,0.282307692
"Manhattan",2022 Q1,"Finance","A",1,"Post","Stay",188059,0.282307692
"Manhattan",2022 Q1,"Finance","A",1,"Post","Go",13588,0.282307692
"Manhattan",2022 Q1,"Tech","A",1,"Post","Go",11517,0.282307692
"Manhattan",2022 Q1,"Finance","O",1,"Post","Go",11101,0.282307692
"Manhattan",2022 Q1,"Tech","O",1,"Post","Go",30737,0.282307692
"Manhattan",2022 Q1,"Tech","O",1,"Post","Go",18500,0.282307692
"Manhattan",2022 Q1,"Finance","A",1,"Post","Go",13884,0.282307692
"Manhattan",2022 Q1,"Finance","A",1,"Post","Go",28307,0.282307692
"Manhattan",2022 Q1,"Finance","A",1,"Post","Go",31515,0.282307692
"Manhattan",2022 Q1,"Tech","A",1,"Post","Go",328000,0.282307692
"Manhattan",2022 Q1,"Finance","O",1,"Post","Go",12602,0.282307692
"Manhattan",2022 Q1,"Legal","A",1,"Post","Go",36124,0.282307692
"Manhattan",2022 Q1,"Finance","O",1,"Post","Go",12300,0.282307692
"Manhattan",2022 Q1,"Finance","O",1,"Post","Go",12437,0.282307692
"Manhattan",2022 Q1,"Tech","A",1,"Post","Stay",99853,0.282307692
"Manhattan",2022 Q1,"Finance","A",1,"Post","Go",13718,0.282307692
"Manhattan",2022 Q1,"Finance","A",1,"Post","Go",159594,0.282307692
"Manhattan",2022 Q1,"Finance","A",1,"Post","Go",38102,0.282307692
"Manhattan",2022 Q1,"Legal","A",1,"Post","Stay",30321,0.282307692
"Manhattan",2022 Q1,"Legal","A",1,"Post","Go",23347,0.282307692
"Manhattan",2022 Q1,"Finance","A",1,"Post","Go",13884,0.282307692
"Manhattan",2022 Q1,"Finance","A",1,"Post","Go",11057,0.282307692
"Manhattan",2022 Q1,"Finance","A",1,"Post","Go",13743,0.282307692
"Manhattan",2022 Q1,"Finance","O",1,"Post","Go",14802,0.282307692
"Manhattan",2022 Q1,"Finance","A",1,"Post","Stay",12487,0.282307692
"Manhattan",2022 Q1,"Tech","O",1,"Post","Go",19335,0.282307692
"Manhattan",2022 Q1,"Tech","A",1,"Post","Go",39968,0.282307692
"Manhattan",2022 Q1,"Tech","O",1,"Post","Stay",13000,0.282307692
"Manhattan",2022 Q1,"Tech","O",1,"Post","Go",12046,0.282307692
"Manhattan",2022 Q1,"Tech","O",1,"Post","Go",29667,0.282307692
"Manhattan",2022 Q1,"Tech","A",1,"Post","Go",12698,0.282307692
"Manhattan",2022 Q1,"Finance","A",1,"Post","Go",14839,0.282307692
"Manhattan",2022 Q1,"Finance","A",1,"Post","Go",11500,0.282307692
"Manhattan",2022 Q1,"Tech","O",1,"Post","Stay",21399,0.282307692
"Manhattan",2022 Q1,"Tech","O",1,"Post","Go",41878,0.282307692
"Manhattan",2022 Q1,"Finance","A",1,"Post","Stay",89967,0.282307692
"Manhattan",2022 Q1,"Legal","A",1,"Post","Stay",31401,0.282307692
"Manhattan",2022 Q1,"Tech","O",1,"Post","Stay",85125,0.282307692
"Manhattan",2022 Q1,"Finance","O",1,"Post","Stay",24408,0.282307692
"Manhattan",2022 Q1,"Finance","A",1,"Post","Go",14752,0.282307692
"Manhattan",2022 Q1,"Finance","A",1,"Post","Stay",11500,0.282307692
"Manhattan",2022 Q1,"Legal","A",1,"Post","Go",17454,0.282307692
"Manhattan",2022 Q1,"Tech","O",1,"Post","Stay",11690,0.282307692
"Manhattan",2022 Q1,"Tech","O",1,"Post","Go",13815,0.282307692
"Manhattan",2022 Q1,"Finance","A",1,"Post","Stay",182000,0.282307692
"Manhattan",2022 Q1,"Finance","A",1,"Post","Go",10007,0.282307692
"Manhattan",2022 Q1,"Tech","A",1,"Post","Go",23404,0.282307692
"Manhattan",2022 Q1,"Finance","A",1,"Post","Stay",22960,0.282307692
"Manhattan",2022 Q2,"Legal","A",1,"Post","Go",19871,0.372857143
"Manhattan",2022 Q2,"Tech","O",1,"Post","Go",10427,0.372857143
"Manhattan",2022 Q2,"Finance","A",1,"Post","Stay",12487,0.372857143
"Manhattan",2022 Q2,"Finance","A",1,"Post","Stay",48658,0.372857143
"Manhattan",2022 Q2,"Finance","A",1,"Post","Go",36739,0.372857143
"Manhattan",2022 Q2,"Finance","O",1,"Post","Go",11113,0.372857143
"Manhattan",2022 Q2,"Finance","A",1,"Post","Stay",15664,0.372857143
"Manhattan",2022 Q2,"Tech","A",1,"Post","Go",16161,0.372857143
"Manhattan",2022 Q2,"Finance","O",1,"Post","Go",10745,0.372857143
"Manhattan",2022 Q2,"Finance","A",1,"Post","Stay",18786,0.372857143
"Manhattan",2022 Q2,"Finance","A",1,"Post","Go",27676,0.372857143
"Manhattan",2022 Q2,"Tech","O",1,"Post","Go",15183,0.372857143
"Manhattan",2022 Q2,"Finance","O",1,"Post","Go",10275,0.372857143
"Manhattan",2022 Q2,"Tech","O",1,"Post","Go",30191,0.372857143
"Manhattan",2022 Q2,"Finance","A",1,"Post","Stay",23509,0.372857143
"Manhattan",2022 Q2,"Tech","O",1,"Post","Stay",50017,0.372857143
"Manhattan",2022 Q2,"Finance","A",1,"Post","Go",16853,0.372857143
"Manhattan",2022 Q2,"Finance","A",1,"Post","Go",34185,0.372857143
"Manhattan",2022 Q2,"Tech","A",1,"Post","Go",31144,0.372857143
"Manhattan",2022 Q2,"Tech","A",1,"Post","Stay",16779,0.372857143
"Manhattan",2022 Q2,"Tech","A",1,"Post","Stay",59516,0.372857143
"Manhattan",2022 Q2,"Tech","O",1,"Post","Go",13163,0.372857143
"Manhattan",2022 Q2,"Finance","A",1,"Post","Stay",70076,0.372857143
"Manhattan",2022 Q2,"Finance","A",1,"Post","Stay",34804,0.372857143
"Manhattan",2022 Q2,"Finance","O",1,"Post","Go",23500,0.372857143
"Manhattan",2022 Q2,"Tech","O",1,"Post","Stay",18200,0.372857143
"Manhattan",2022 Q2,"Finance","A",1,"Post","Go",17371,0.372857143
"Manhattan",2022 Q2,"Finance","A",1,"Post","Stay",16155,0.372857143
"Manhattan",2022 Q2,"Finance","A",1,"Post","Stay",125100,0.372857143
"Manhattan",2022 Q2,"Finance","A",1,"Post","Stay",24618,0.372857143
"Manhattan",2022 Q2,"Tech","A",1,"Post","Go",22518,0.372857143
"Manhattan",2022 Q2,"Tech","O",1,"Post","Go",17497,0.372857143
"Manhattan",2022 Q2,"Tech","A",1,"Post","Go",15240,0.372857143
"Manhattan",2022 Q2,"Tech","A",1,"Post","Go",76984,0.372857143
"Manhattan",2022 Q2,"Finance","A",1,"Post","Stay",13900,0.372857143
"Manhattan",2022 Q2,"Finance","O",1,"Post","Stay",12500,0.372857143
"Manhattan",2022 Q2,"Finance","A",1,"Post","Stay",68183,0.372857143
"Manhattan",2022 Q2,"Tech","A",1,"Post","Go",22433,0.372857143
"Manhattan",2022 Q2,"Finance","A",1,"Post","Go",28000,0.372857143
"Manhattan",2022 Q2,"Legal","A",1,"Post","Stay",18158,0.372857143
"Manhattan",2022 Q2,"Legal","O",1,"Post","Stay",14101,0.372857143
"Manhattan",2022 Q2,"Finance","O",1,"Post","Go",11314,0.372857143
"Manhattan",2022 Q2,"Tech","A",1,"Post","Stay",14486,0.372857143
"Manhattan",2022 Q2,"Tech","A",1,"Post","Go",22479,0.372857143
"Manhattan",2022 Q2,"Legal","A",1,"Post","Go",144000,0.372857143
"Manhattan",2022 Q2,"Tech","A",1,"Post","Go",33724,0.372857143
"Manhattan",2022 Q2,"Finance","A",1,"Post","Stay",19569,0.372857143
"Manhattan",2022 Q2,"Finance","A",1,"Post","Stay",64941,0.372857143
"Manhattan",2022 Q2,"Finance","A",1,"Post","Stay",20369,0.372857143
"Manhattan",2022 Q2,"Tech","A",1,"Post","Go",10000,0.372857143
"Manhattan",2022 Q2,"Finance","A",1,"Post","Go",10790,0.372857143
"Manhattan",2022 Q2,"Finance","A",1,"Post","Stay",51445,0.372857143
"Manhattan",2022 Q2,"Finance","A",1,"Post","Stay",14765,0.372857143
"Manhattan",2022 Q2,"Tech","O",1,"Post","Go",25500,0.372857143
"Manhattan",2022 Q2,"Finance","A",1,"Post","Stay",40501,0.372857143
"Manhattan",2022 Q2,"Legal","A",1,"Post","Go",130296,0.372857143
"Manhattan",2022 Q2,"Tech","A",1,"Post","Stay",19035,0.372857143
"Manhattan",2022 Q2,"Tech","O",1,"Post","Go",12470,0.372857143
"Manhattan",2022 Q2,"Finance","A",1,"Post","Stay",83600,0.372857143
"Manhattan",2022 Q2,"Finance","A",1,"Post","Go",70711,0.372857143
"Manhattan",2022 Q2,"Tech","A",1,"Post","Stay",227201,0.372857143
"Manhattan",2022 Q2,"Tech","O",1,"Post","Go",15931,0.372857143
"Manhattan",2022 Q2,"Finance","A",1,"Post","Go",22600,0.372857143
"Manhattan",2022 Q2,"Tech","O",1,"Post","Go",41937,0.372857143
"Manhattan",2022 Q2,"Finance","A",1,"Post","Stay",68732,0.372857143
"Manhattan",2022 Q2,"Finance","A",1,"Post","Stay",10370,0.372857143
"Manhattan",2022 Q2,"Finance","A",1,"Post","Stay",24550,0.372857143
"Manhattan",2022 Q2,"Finance","A",1,"Post","Go",37150,0.372857143
"Manhattan",2022 Q2,"Finance","O",1,"Post","Stay",32927,0.372857143
"Manhattan",2022 Q2,"Legal","A",1,"Post","Go",13969,0.372857143
"Manhattan",2022 Q2,"Tech","O",1,"Post","Go",10666,0.372857143
"Manhattan",2022 Q2,"Finance","A",1,"Post","Stay",326348,0.372857143
"Manhattan",2022 Q2,"Finance","O",1,"Post","Go",17050,0.372857143
"Manhattan",2022 Q2,"Tech","O",1,"Post","Go",11113,0.372857143
"Manhattan",2022 Q2,"Legal","A",1,"Post","Go",71758,0.372857143
"Manhattan",2022 Q2,"Finance","A",1,"Post","Go",49858,0.372857143
"Manhattan",2022 Q2,"Legal","A",1,"Post","Stay",46895,0.372857143
"Manhattan",2022 Q2,"Finance","A",1,"Post","Go",29382,0.372857143
"Manhattan",2022 Q2,"Finance","A",1,"Post","Go",10717,0.372857143
"Manhattan",2022 Q2,"Tech","A",1,"Post","Go",10001,0.372857143
"Manhattan",2022 Q2,"Finance","A",1,"Post","Go",221764,0.372857143
"Manhattan",2022 Q2,"Tech","O",1,"Post","Stay",14640,0.372857143
"Manhattan",2022 Q2,"Finance","A",1,"Post","Go",109511,0.372857143
"Manhattan",2022 Q2,"Finance","A",1,"Post","Go",10008,0.372857143
"Manhattan",2022 Q2,"Tech","A",1,"Post","Go",21501,0.372857143
"Manhattan",2022 Q2,"Legal","A",1,"Post","Go",11084,0.372857143
"Manhattan",2022 Q2,"Finance","A",1,"Post","Go",16694,0.372857143
"Manhattan",2022 Q2,"Finance","A",1,"Post","Stay",43887,0.372857143
"Manhattan",2022 Q2,"Finance","A",1,"Post","Go",17012,0.372857143
"Manhattan",2022 Q2,"Tech","A",1,"Post","Go",24446,0.372857143
"Manhattan",2022 Q2,"Finance","A",1,"Post","Go",20620,0.372857143
"Manhattan",2022 Q2,"Tech","A",1,"Post","Stay",350000,0.372857143
"Manhattan",2022 Q2,"Finance","A",1,"Post","Go",25572,0.372857143
"Manhattan",2022 Q2,"Finance","A",1,"Post","Go",64853,0.372857143
"Manhattan",2022 Q2,"Tech","A",1,"Post","Go",19054,0.372857143
"Manhattan",2022 Q2,"Finance","A",1,"Post","Go",263875,0.372857143
"Manhattan",2022 Q3,"Tech","O",1,"Post","Go",26876,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Go",30722,0.394736842
"Manhattan",2022 Q3,"Tech","A",1,"Post","Stay",95289,0.394736842
"Manhattan",2022 Q3,"Legal","A",1,"Post","Stay",21770,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Go",52124,0.394736842
"Manhattan",2022 Q3,"Tech","A",1,"Post","Go",47212,0.394736842
"Manhattan",2022 Q3,"Finance","O",1,"Post","Stay",59072,0.394736842
"Manhattan",2022 Q3,"Legal","A",1,"Post","Go",142221,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Stay",45914,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Go",40519,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Go",16298,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Go",20453,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Go",282505,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Go",30000,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Go",16956,0.394736842
"Manhattan",2022 Q3,"Legal","A",1,"Post","Go",30156,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Go",12552,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Go",25488,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Stay",30000,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Go",16563,0.394736842
"Manhattan",2022 Q3,"Tech","O",1,"Post","Go",17485,0.394736842
"Manhattan",2022 Q3,"Legal","A",1,"Post","Go",11860,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Go",137660,0.394736842
"Manhattan",2022 Q3,"Legal","A",1,"Post","Go",27117,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Stay",155762,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Stay",30103,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Go",36492,0.394736842
"Manhattan",2022 Q3,"Finance","O",1,"Post","Go",16790,0.394736842
"Manhattan",2022 Q3,"Tech","O",1,"Post","Go",109507,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Go",160960,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Stay",83403,0.394736842
"Manhattan",2022 Q3,"Legal","A",1,"Post","Stay",60513,0.394736842
"Manhattan",2022 Q3,"Legal","A",1,"Post","Go",29520,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Stay",44504,0.394736842
"Manhattan",2022 Q3,"Tech","O",1,"Post","Stay",29500,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Go",99601,0.394736842
"Manhattan",2022 Q3,"Finance","O",1,"Post","Go",30002,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Go",16052,0.394736842
"Manhattan",2022 Q3,"Tech","O",1,"Post","Go",18364,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Go",10454,0.394736842
"Manhattan",2022 Q3,"Finance","O",1,"Post","Go",10799,0.394736842
"Manhattan",2022 Q3,"Legal","O",1,"Post","Stay",11910,0.394736842
"Manhattan",2022 Q3,"Legal","A",1,"Post","Go",14919,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Stay",38383,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Go",94667,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Go",14616,0.394736842
"Manhattan",2022 Q3,"Legal","O",1,"Post","Go",10934,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Go",23919,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Stay",59595,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Go",15240,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Go",13089,0.394736842
"Manhattan",2022 Q3,"Legal","A",1,"Post","Go",11054,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Stay",61025,0.394736842
"Manhattan",2022 Q3,"Finance","O",1,"Post","Go",22623,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Stay",45422,0.394736842
"Manhattan",2022 Q3,"Finance","O",1,"Post","Go",15317,0.394736842
"Manhattan",2022 Q3,"Tech","O",1,"Post","Go",11235,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Stay",14278,0.394736842
"Manhattan",2022 Q3,"Tech","O",1,"Post","Stay",17337,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Go",92659,0.394736842
"Manhattan",2022 Q3,"Tech","A",1,"Post","Stay",18803,0.394736842
"Manhattan",2022 Q3,"Legal","O",1,"Post","Stay",15000,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Go",56043,0.394736842
"Manhattan",2022 Q3,"Tech","A",1,"Post","Go",44098,0.394736842
"Manhattan",2022 Q3,"Legal","A",1,"Post","Go",179724,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Go",75000,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Stay",17200,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Stay",14900,0.394736842
"Manhattan",2022 Q3,"Tech","A",1,"Post","Go",23697,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Stay",24827,0.394736842
"Manhattan",2022 Q3,"Finance","O",1,"Post","Stay",78000,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Stay",18314,0.394736842
"Manhattan",2022 Q3,"Finance","O",1,"Post","Stay",115956,0.394736842
"Manhattan",2022 Q3,"Tech","A",1,"Post","Go",51032,0.394736842
"Manhattan",2022 Q3,"Finance","O",1,"Post","Stay",54732,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Go",43495,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Go",15279,0.394736842
"Manhattan",2022 Q3,"Tech","O",1,"Post","Stay",76069,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Stay",29403,0.394736842
"Manhattan",2022 Q3,"Finance","O",1,"Post","Go",12990,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Go",12278,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Go",35465,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Stay",36996,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Go",347474,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Stay",14278,0.394736842
"Manhattan",2022 Q3,"Tech","O",1,"Post","Go",10170,0.394736842
"Manhattan",2022 Q3,"Legal","A",1,"Post","Stay",28408,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Stay",12184,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Go",136952,0.394736842
"Manhattan",2022 Q3,"Finance","A",1,"Post","Go",21486,0.394736842
"Manhattan",2022 Q4,"Tech","O",1,"Post","Go",11940,0.433333333
"Manhattan",2022 Q4,"Tech","O",1,"Post","Go",13327,0.433333333
"Manhattan",2022 Q4,"Tech","O",1,"Post","Stay",67684,0.433333333
"Manhattan",2022 Q4,"Tech","O",1,"Post","Stay",21974,0.433333333
"Manhattan",2022 Q4,"Finance","A",1,"Post","Stay",24451,0.433333333
"Manhattan",2022 Q4,"Finance","A",1,"Post","Go",35821,0.433333333
"Manhattan",2022 Q4,"Tech","O",1,"Post","Go",50462,0.433333333
"Manhattan",2022 Q4,"Tech","A",1,"Post","Go",65816,0.433333333
"Manhattan",2022 Q4,"Tech","A",1,"Post","Stay",24648,0.433333333
"Manhattan",2022 Q4,"Finance","A",1,"Post","Stay",10776,0.433333333
"Manhattan",2022 Q4,"Finance","A",1,"Post","Go",10243,0.433333333
"Manhattan",2022 Q4,"Tech","O",1,"Post","Go",11033,0.433333333
"Manhattan",2022 Q4,"Finance","A",1,"Post","Stay",36620,0.433333333
"Manhattan",2022 Q4,"Finance","A",1,"Post","Go",40936,0.433333333
"Manhattan",2022 Q4,"Tech","O",1,"Post","Go",12500,0.433333333
"Manhattan",2022 Q4,"Legal","A",1,"Post","Stay",21449,0.433333333
"Manhattan",2022 Q4,"Tech","O",1,"Post","Go",14569,0.433333333
"Manhattan",2022 Q4,"Finance","A",1,"Post","Stay",22262,0.433333333
"Manhattan",2022 Q4,"Tech","O",1,"Post","Go",14103,0.433333333
"Manhattan",2022 Q4,"Tech","O",1,"Post","Go",12617,0.433333333
"Manhattan",2022 Q4,"Finance","A",1,"Post","Stay",25499,0.433333333
"Manhattan",2022 Q4,"Finance","A",1,"Post","Go",34350,0.433333333
"Manhattan",2022 Q4,"Tech","O",1,"Post","Stay",176540,0.433333333
"Manhattan",2022 Q4,"Tech","A",1,"Post","Go",25529,0.433333333
"Manhattan",2022 Q4,"Finance","A",1,"Post","Stay",214706,0.433333333
"Manhattan",2022 Q4,"Tech","O",1,"Post","Go",11140,0.433333333
"Manhattan",2022 Q4,"Finance","A",1,"Post","Go",15475,0.433333333
"Manhattan",2022 Q4,"Tech","A",1,"Post","Go",17238,0.433333333
"Manhattan",2022 Q4,"Finance","A",1,"Post","Stay",11252,0.433333333
"Manhattan",2022 Q4,"Finance","A",1,"Post","Go",10557,0.433333333
"Manhattan",2022 Q4,"Finance","O",1,"Post","Stay",13822,0.433333333
"Manhattan",2022 Q4,"Tech","A",1,"Post","Go",25644,0.433333333
"Manhattan",2022 Q4,"Finance","A",1,"Post","Go",47355,0.433333333
"Manhattan",2022 Q4,"Finance","A",1,"Post","Go",36099,0.433333333
"Manhattan",2022 Q4,"Finance","A",1,"Post","Stay",11439,0.433333333
"Manhattan",2022 Q4,"Finance","A",1,"Post","Stay",12750,0.433333333
"Manhattan",2022 Q4,"Finance","A",1,"Post","Go",49200,0.433333333
"Manhattan",2022 Q4,"Finance","A",1,"Post","Stay",49751,0.433333333
"Manhattan",2022 Q4,"Tech","A",1,"Post","Stay",20000,0.433333333
"Manhattan",2022 Q4,"Finance","A",1,"Post","Go",10278,0.433333333
"Manhattan",2022 Q4,"Finance","A",1,"Post","Go",29345,0.433333333
"Manhattan",2022 Q4,"Tech","A",1,"Post","Go",15356,0.433333333
"Manhattan",2022 Q4,"Tech","A",1,"Post","Go",25550,0.433333333
"Manhattan",2022 Q4,"Tech","O",1,"Post","Stay",14500,0.433333333
"Manhattan",2022 Q4,"Finance","A",1,"Post","Go",29042,0.433333333
"Manhattan",2022 Q4,"Finance","A",1,"Post","Stay",64594,0.433333333
"Manhattan",2022 Q4,"Tech","A",1,"Post","Stay",27320,0.433333333
"Manhattan",2022 Q4,"Legal","A",1,"Post","Stay",14000,0.433333333
"Manhattan",2022 Q4,"Legal","A",1,"Post","Go",14375,0.433333333
"Manhattan",2022 Q4,"Finance","A",1,"Post","Go",28338,0.433333333
"Manhattan",2022 Q4,"Finance","A",1,"Post","Go",48672,0.433333333
"Manhattan",2022 Q4,"Finance","A",1,"Post","Go",11800,0.433333333
"Manhattan",2022 Q4,"Finance","O",1,"Post","Go",12200,0.433333333
"Manhattan",2022 Q4,"Tech","A",1,"Post","Go",21139,0.433333333
"Manhattan",2022 Q4,"Finance","A",1,"Post","Stay",27744,0.433333333
"Manhattan",2022 Q4,"Finance","A",1,"Post","Stay",15200,0.433333333
"Manhattan",2023 Q1,"Tech","A",1,"Post","Go",28903,0.453076923
"Manhattan",2023 Q1,"Finance","A",1,"Post","Stay",40716,0.453076923
"Manhattan",2023 Q1,"Finance","A",1,"Post","Stay",69206,0.453076923
"Manhattan",2023 Q1,"Finance","A",1,"Post","Go",50674,0.453076923
"Manhattan",2023 Q1,"Finance","A",1,"Post","Go",24451,0.453076923
"Manhattan",2023 Q1,"Legal","O",1,"Post","Stay",12641,0.453076923
